Date,Year,Month,Day,Season,Season.Yr,Max.Temp,Min.Temp,Mean.Temp,Total.Precip,Station
1970-10-18,1970,10,18,Fall,1970,14.4,9.4,11.9,1,VANCOUVER INT'L A
1970-10-19,1970,10,19,Fall,1970,11.7,9.4,10.6,3.8,VANCOUVER INT'L A
1970-10-20,1970,10,20,Fall,1970,12.2,7.8,10,14.7,VANCOUVER INT'L A
1970-10-21,1970,10,21,Fall,1970,10.6,6.1,8.4,4.6,VANCOUVER INT'L A
1970-10-22,1970,10,22,Fall,1970,10,6.7,8.4,15.7,VANCOUVER INT'L A
1970-10-23,1970,10,23,Fall,1970,11.1,6.7,8.9,6.9,VANCOUVER INT'L A
1970-10-24,1970,10,24,Fall,1970,11.1,4.4,7.8,0,VANCOUVER INT'L A
1970-10-25,1970,10,25,Fall,1970,8.9,1.1,5,1.3,VANCOUVER INT'L A
1970-10-26,1970,10,26,Fall,1970,9.4,-1.7,3.9,0,VANCOUVER INT'L A
1970-10-27,1970,10,27,Fall,1970,8.9,-1.1,3.9,0,VANCOUVER INT'L A
1970-10-28,1970,10,28,Fall,1970,11.7,-0.6,5.6,0,VANCOUVER INT'L A
1970-10-29,1970,10,29,Fall,1970,10,-1.7,4.2,0,VANCOUVER INT'L A
1970-10-30,1970,10,30,Fall,1970,9.4,1.7,5.6,0,VANCOUVER INT'L A
1970-10-31,1970,10,31,Fall,1970,13.3,1.1,7.2,0,VANCOUVER INT'L A
1970-11-01,1970,11,1,Fall,1970,11.7,1.1,6.4,0,VANCOUVER INT'L A
1970-11-02,1970,11,2,Fall,1970,11.1,-1.1,5,0,VANCOUVER INT'L A
1970-11-03,1970,11,3,Fall,1970,10,-0.6,4.7,0,VANCOUVER INT'L A
1970-11-04,1970,11,4,Fall,1970,13.3,-0.6,6.4,0,VANCOUVER INT'L A
1970-11-05,1970,11,5,Fall,1970,9.4,2.8,6.1,8.6,VANCOUVER INT'L A
1970-11-06,1970,11,6,Fall,1970,13.9,8.3,11.1,3.8,VANCOUVER INT'L A
1970-11-07,1970,11,7,Fall,1970,11.7,8.3,10,2,VANCOUVER INT'L A
1970-11-08,1970,11,8,Fall,1970,12.2,8.3,10.3,13.2,VANCOUVER INT'L A
1970-11-09,1970,11,9,Fall,1970,12.8,6.7,9.8,3.8,VANCOUVER INT'L A
1970-11-10,1970,11,10,Fall,1970,8.9,6.7,7.8,7.6,VANCOUVER INT'L A
1970-11-11,1970,11,11,Fall,1970,8.3,6.7,7.5,14,VANCOUVER INT'L A
1970-11-12,1970,11,12,Fall,1970,11.1,3.3,7.2,1.8,VANCOUVER INT'L A
1970-11-13,1970,11,13,Fall,1970,10,3.9,7,0,VANCOUVER INT'L A
1970-11-14,1970,11,14,Fall,1970,10,2.8,6.4,0,VANCOUVER INT'L A
1970-11-15,1970,11,15,Fall,1970,11.7,2.8,7.3,7.9,VANCOUVER INT'L A
1970-11-16,1970,11,16,Fall,1970,12.2,8.3,10.3,0.5,VANCOUVER INT'L A
1970-11-17,1970,11,17,Fall,1970,11.1,5.6,8.4,0,VANCOUVER INT'L A
1970-11-18,1970,11,18,Fall,1970,7.8,3.3,5.6,0,VANCOUVER INT'L A
1970-11-19,1970,11,19,Fall,1970,8.3,3.9,6.1,0,VANCOUVER INT'L A
1970-11-20,1970,11,20,Fall,1970,6.7,0,3.4,0.8,VANCOUVER INT'L A
1970-11-21,1970,11,21,Fall,1970,2.2,-7.2,-2.5,0,VANCOUVER INT'L A
1970-11-22,1970,11,22,Fall,1970,1.1,-7.2,-3.1,0,VANCOUVER INT'L A
1970-11-23,1970,11,23,Fall,1970,6.7,-2.2,2.3,15.7,VANCOUVER INT'L A
1970-11-24,1970,11,24,Fall,1970,9.4,1.1,5.3,5.1,VANCOUVER INT'L A
1970-11-25,1970,11,25,Fall,1970,5.6,-1.7,2,0.3,VANCOUVER INT'L A
1970-11-26,1970,11,26,Fall,1970,3.9,-1.1,1.4,4.3,VANCOUVER INT'L A
1970-11-27,1970,11,27,Fall,1970,3.3,0.6,2,4.3,VANCOUVER INT'L A
1970-11-28,1970,11,28,Fall,1970,3.3,-4.4,-0.6,0,VANCOUVER INT'L A
1970-11-29,1970,11,29,Fall,1970,1.1,-4.4,-1.7,2.8,VANCOUVER INT'L A
1970-11-30,1970,11,30,Fall,1970,3.9,0.6,2.3,4.1,VANCOUVER INT'L A
1970-12-01,1970,12,1,Winter,1971,5.6,1.7,3.7,3.8,VANCOUVER INT'L A
1970-12-02,1970,12,2,Winter,1971,6.1,0,3.1,0.8,VANCOUVER INT'L A
1970-12-03,1970,12,3,Winter,1971,6.1,0,3.1,2,VANCOUVER INT'L A
1970-12-04,1970,12,4,Winter,1971,2.2,-3.3,-0.6,0,VANCOUVER INT'L A
1970-12-05,1970,12,5,Winter,1971,7.2,-0.6,3.3,18.5,VANCOUVER INT'L A
1970-12-06,1970,12,6,Winter,1971,10,6.1,8.1,20.8,VANCOUVER INT'L A
1970-12-07,1970,12,7,Winter,1971,9.4,3.9,6.7,10.4,VANCOUVER INT'L A
1970-12-08,1970,12,8,Winter,1971,6.1,-0.6,2.8,0,VANCOUVER INT'L A
1970-12-09,1970,12,9,Winter,1971,3.3,-3.9,-0.3,0.5,VANCOUVER INT'L A
1970-12-10,1970,12,10,Winter,1971,8.9,2.8,5.9,22.6,VANCOUVER INT'L A
1970-12-11,1970,12,11,Winter,1971,7.8,0,3.9,3.8,VANCOUVER INT'L A
1970-12-12,1970,12,12,Winter,1971,3.3,-0.6,1.4,0,VANCOUVER INT'L A
1970-12-13,1970,12,13,Winter,1971,6.7,0.6,3.7,0,VANCOUVER INT'L A
1970-12-14,1970,12,14,Winter,1971,7.8,3.9,5.9,13,VANCOUVER INT'L A
1970-12-15,1970,12,15,Winter,1971,7.8,4.4,6.1,10.7,VANCOUVER INT'L A
1970-12-16,1970,12,16,Winter,1971,7.2,3.9,5.6,25.1,VANCOUVER INT'L A
1970-12-17,1970,12,17,Winter,1971,6.7,1.1,3.9,8.1,VANCOUVER INT'L A
1970-12-18,1970,12,18,Winter,1971,3.9,-1.1,1.4,0.8,VANCOUVER INT'L A
1970-12-19,1970,12,19,Winter,1971,1.7,0,0.9,11.9,VANCOUVER INT'L A
1970-12-20,1970,12,20,Winter,1971,2.8,-0.6,1.1,3.3,VANCOUVER INT'L A
1970-12-21,1970,12,21,Winter,1971,1.1,-5,-2,0,VANCOUVER INT'L A
1970-12-22,1970,12,22,Winter,1971,0.6,-6.7,-3.1,0,VANCOUVER INT'L A
1970-12-23,1970,12,23,Winter,1971,2.2,-2.8,-0.3,0,VANCOUVER INT'L A
1970-12-24,1970,12,24,Winter,1971,1.7,0,0.9,0.3,VANCOUVER INT'L A
1970-12-25,1970,12,25,Winter,1971,3.3,0.6,2,2.5,VANCOUVER INT'L A
1970-12-26,1970,12,26,Winter,1971,3.3,0.6,2,2.3,VANCOUVER INT'L A
1970-12-27,1970,12,27,Winter,1971,6.1,0.6,3.4,2,VANCOUVER INT'L A
1970-12-28,1970,12,28,Winter,1971,6.1,3.3,4.7,9.4,VANCOUVER INT'L A
1970-12-29,1970,12,29,Winter,1971,6.1,2.2,4.2,2,VANCOUVER INT'L A
1970-12-30,1970,12,30,Winter,1971,9.4,1.1,5.3,11.7,VANCOUVER INT'L A
1970-12-31,1970,12,31,Winter,1971,5.6,2.8,4.2,0,VANCOUVER INT'L A
1971-01-01,1971,1,1,Winter,1971,5,-1.7,1.7,0,VANCOUVER INT'L A
1971-01-02,1971,1,2,Winter,1971,3.9,-3.3,0.3,0,VANCOUVER INT'L A
1971-01-03,1971,1,3,Winter,1971,1.7,-5.6,-2,0,VANCOUVER INT'L A
1971-01-04,1971,1,4,Winter,1971,2.2,-4.4,-1.1,0,VANCOUVER INT'L A
1971-01-05,1971,1,5,Winter,1971,0.6,-3.9,-1.7,0,VANCOUVER INT'L A
1971-01-06,1971,1,6,Winter,1971,1.1,-3.3,-1.1,0.5,VANCOUVER INT'L A
1971-01-07,1971,1,7,Winter,1971,3.3,0.6,2,5.6,VANCOUVER INT'L A
1971-01-08,1971,1,8,Winter,1971,4.4,2.2,3.3,5.8,VANCOUVER INT'L A
1971-01-09,1971,1,9,Winter,1971,7.2,3.3,5.3,3.6,VANCOUVER INT'L A
1971-01-10,1971,1,10,Winter,1971,6.1,-3.9,1.1,2.3,VANCOUVER INT'L A
1971-01-11,1971,1,11,Winter,1971,-3.9,-8.9,-6.4,7.6,VANCOUVER INT'L A
1971-01-12,1971,1,12,Winter,1971,-6.7,-8.9,-7.8,5.8,VANCOUVER INT'L A
1971-01-13,1971,1,13,Winter,1971,-6.1,-8.3,-7.2,14.2,VANCOUVER INT'L A
1971-01-14,1971,1,14,Winter,1971,-1.1,-7.2,-4.2,12.2,VANCOUVER INT'L A
1971-01-15,1971,1,15,Winter,1971,7.8,-3.9,2,17.5,VANCOUVER INT'L A
1971-01-16,1971,1,16,Winter,1971,8.3,2.2,5.3,10.9,VANCOUVER INT'L A
1971-01-17,1971,1,17,Winter,1971,6.1,2.2,4.2,0.8,VANCOUVER INT'L A
1971-01-18,1971,1,18,Winter,1971,11.1,3.9,7.5,11.9,VANCOUVER INT'L A
1971-01-19,1971,1,19,Winter,1971,11.1,3.3,7.2,0,VANCOUVER INT'L A
1971-01-20,1971,1,20,Winter,1971,6.1,1.7,3.9,0,VANCOUVER INT'L A
1971-01-21,1971,1,21,Winter,1971,5,0,2.5,3.3,VANCOUVER INT'L A
1971-01-22,1971,1,22,Winter,1971,3.3,0,1.7,15,VANCOUVER INT'L A
1971-01-23,1971,1,23,Winter,1971,3.9,0.6,2.3,3.3,VANCOUVER INT'L A
1971-01-24,1971,1,24,Winter,1971,6.7,1.1,3.9,2.5,VANCOUVER INT'L A
1971-01-25,1971,1,25,Winter,1971,3.3,-0.6,1.4,7.9,VANCOUVER INT'L A
1971-01-26,1971,1,26,Winter,1971,9.4,1.1,5.3,32.3,VANCOUVER INT'L A
1971-01-27,1971,1,27,Winter,1971,8.9,6.7,7.8,0,VANCOUVER INT'L A
1971-01-28,1971,1,28,Winter,1971,7.2,4.4,5.8,0,VANCOUVER INT'L A
1971-01-29,1971,1,29,Winter,1971,6.7,5.6,6.2,23.6,VANCOUVER INT'L A
1971-01-30,1971,1,30,Winter,1971,8.9,6.1,7.5,23.6,VANCOUVER INT'L A
1971-01-31,1971,1,31,Winter,1971,9.4,7.8,8.6,0,VANCOUVER INT'L A
1971-02-01,1971,2,1,Winter,1971,8.3,5,6.7,0.3,VANCOUVER INT'L A
1971-02-02,1971,2,2,Winter,1971,6.1,2.2,4.2,0,VANCOUVER INT'L A
1971-02-03,1971,2,3,Winter,1971,5.6,-0.6,2.5,11.9,VANCOUVER INT'L A
1971-02-04,1971,2,4,Winter,1971,6.1,0,3.1,2,VANCOUVER INT'L A
1971-02-05,1971,2,5,Winter,1971,4.4,-1.7,1.4,0,VANCOUVER INT'L A
1971-02-06,1971,2,6,Winter,1971,3.3,-3.9,-0.3,0,VANCOUVER INT'L A
1971-02-07,1971,2,7,Winter,1971,3.9,-3.9,0,0,VANCOUVER INT'L A
1971-02-08,1971,2,8,Winter,1971,6.7,-3.9,1.4,0,VANCOUVER INT'L A
1971-02-09,1971,2,9,Winter,1971,6.7,-1.1,2.8,5.6,VANCOUVER INT'L A
1971-02-10,1971,2,10,Winter,1971,12.2,5.6,8.9,15.5,VANCOUVER INT'L A
1971-02-11,1971,2,11,Winter,1971,8.9,6.7,7.8,7.6,VANCOUVER INT'L A
1971-02-12,1971,2,12,Winter,1971,8.3,5,6.7,12.7,VANCOUVER INT'L A
1971-02-13,1971,2,13,Winter,1971,10,7.2,8.6,4.1,VANCOUVER INT'L A
1971-02-14,1971,2,14,Winter,1971,10.6,5.6,8.1,34.5,VANCOUVER INT'L A
1971-02-15,1971,2,15,Winter,1971,8.9,4.4,6.7,1.5,VANCOUVER INT'L A
1971-02-16,1971,2,16,Winter,1971,9.4,1.7,5.6,0,VANCOUVER INT'L A
1971-02-17,1971,2,17,Winter,1971,6.7,0,3.4,0,VANCOUVER INT'L A
1971-02-18,1971,2,18,Winter,1971,10,2.2,6.1,9.4,VANCOUVER INT'L A
1971-02-19,1971,2,19,Winter,1971,7.2,1.1,4.2,0,VANCOUVER INT'L A
1971-02-20,1971,2,20,Winter,1971,7.8,-1.7,3.1,0,VANCOUVER INT'L A
1971-02-21,1971,2,21,Winter,1971,7.8,2.2,5,1.5,VANCOUVER INT'L A
1971-02-22,1971,2,22,Winter,1971,7.8,4.4,6.1,5.6,VANCOUVER INT'L A
1971-02-23,1971,2,23,Winter,1971,7.2,5,6.1,6.6,VANCOUVER INT'L A
1971-02-24,1971,2,24,Winter,1971,8.3,2.8,5.6,2.8,VANCOUVER INT'L A
1971-02-25,1971,2,25,Winter,1971,5.6,0.6,3.1,0,VANCOUVER INT'L A
1971-02-26,1971,2,26,Winter,1971,2.8,-2.8,0,11.4,VANCOUVER INT'L A
1971-02-27,1971,2,27,Winter,1971,1.1,-3.3,-1.1,8.9,VANCOUVER INT'L A
1971-02-28,1971,2,28,Winter,1971,2.8,-7.8,-2.5,0,VANCOUVER INT'L A
1971-03-01,1971,3,1,Spring,1971,2.2,-7.8,-2.8,0,VANCOUVER INT'L A
1971-03-02,1971,3,2,Spring,1971,7.2,-1.1,3.1,8.9,VANCOUVER INT'L A
1971-03-03,1971,3,3,Spring,1971,4.4,0,2.2,0.5,VANCOUVER INT'L A
1971-03-04,1971,3,4,Spring,1971,3.9,-2.8,0.6,0,VANCOUVER INT'L A
1971-03-05,1971,3,5,Spring,1971,5.6,-3.3,1.2,0.5,VANCOUVER INT'L A
1971-03-06,1971,3,6,Spring,1971,5,0.6,2.8,10.9,VANCOUVER INT'L A
1971-03-07,1971,3,7,Spring,1971,7.2,2.8,5,5.1,VANCOUVER INT'L A
1971-03-08,1971,3,8,Spring,1971,3.9,0.6,2.3,5.1,VANCOUVER INT'L A
1971-03-09,1971,3,9,Spring,1971,7.2,1.7,4.5,17.3,VANCOUVER INT'L A
1971-03-10,1971,3,10,Spring,1971,8.3,2.8,5.6,14.7,VANCOUVER INT'L A
1971-03-11,1971,3,11,Spring,1971,7.2,4.4,5.8,10.2,VANCOUVER INT'L A
1971-03-12,1971,3,12,Spring,1971,10,3.9,7,1.5,VANCOUVER INT'L A
1971-03-13,1971,3,13,Spring,1971,9.4,-0.6,4.4,0,VANCOUVER INT'L A
1971-03-14,1971,3,14,Spring,1971,8.9,1.7,5.3,5.3,VANCOUVER INT'L A
1971-03-15,1971,3,15,Spring,1971,8.3,3.3,5.8,0,VANCOUVER INT'L A
1971-03-16,1971,3,16,Spring,1971,7.8,-1.1,3.4,0,VANCOUVER INT'L A
1971-03-17,1971,3,17,Spring,1971,7.2,-2.2,2.5,0,VANCOUVER INT'L A
1971-03-18,1971,3,18,Spring,1971,7.8,-2.2,2.8,0,VANCOUVER INT'L A
1971-03-19,1971,3,19,Spring,1971,10,-1.7,4.2,0,VANCOUVER INT'L A
1971-03-20,1971,3,20,Spring,1971,8.3,1.1,4.7,0,VANCOUVER INT'L A
1971-03-21,1971,3,21,Spring,1971,7.8,-2.2,2.8,0,VANCOUVER INT'L A
1971-03-22,1971,3,22,Spring,1971,6.7,1.1,3.9,18.8,VANCOUVER INT'L A
1971-03-23,1971,3,23,Spring,1971,12.8,5.6,9.2,20.1,VANCOUVER INT'L A
1971-03-24,1971,3,24,Spring,1971,10,3.9,7,0,VANCOUVER INT'L A
1971-03-25,1971,3,25,Spring,1971,8.9,-0.6,4.2,0,VANCOUVER INT'L A
1971-03-26,1971,3,26,Spring,1971,8.3,1.7,5,15.5,VANCOUVER INT'L A
1971-03-27,1971,3,27,Spring,1971,9.4,3.9,6.7,4.3,VANCOUVER INT'L A
1971-03-28,1971,3,28,Spring,1971,9.4,3.9,6.7,13.7,VANCOUVER INT'L A
1971-03-29,1971,3,29,Spring,1971,12.8,4.4,8.6,7.4,VANCOUVER INT'L A
1971-03-30,1971,3,30,Spring,1971,9.4,3.3,6.4,0,VANCOUVER INT'L A
1971-03-31,1971,3,31,Spring,1971,11.1,0.6,5.9,0,VANCOUVER INT'L A
1971-04-01,1971,4,1,Spring,1971,11.1,1.7,6.4,0,VANCOUVER INT'L A
1971-04-02,1971,4,2,Spring,1971,12.2,2.8,7.5,3,VANCOUVER INT'L A
1971-04-03,1971,4,3,Spring,1971,10,1.7,5.9,0,VANCOUVER INT'L A
1971-04-04,1971,4,4,Spring,1971,13.3,0.6,7,0,VANCOUVER INT'L A
1971-04-05,1971,4,5,Spring,1971,14.4,2.2,8.3,0,VANCOUVER INT'L A
1971-04-06,1971,4,6,Spring,1971,10.6,5.6,8.1,4.8,VANCOUVER INT'L A
1971-04-07,1971,4,7,Spring,1971,10.6,3.3,7,0,VANCOUVER INT'L A
1971-04-08,1971,4,8,Spring,1971,10,5,7.5,8.4,VANCOUVER INT'L A
1971-04-09,1971,4,9,Spring,1971,8.3,3.3,5.8,7.6,VANCOUVER INT'L A
1971-04-10,1971,4,10,Spring,1971,8.3,3.3,5.8,5.8,VANCOUVER INT'L A
1971-04-11,1971,4,11,Spring,1971,9.4,1.7,5.6,10.7,VANCOUVER INT'L A
1971-04-12,1971,4,12,Spring,1971,16.1,0,8.1,0,VANCOUVER INT'L A
1971-04-13,1971,4,13,Spring,1971,13.3,3.3,8.3,0,VANCOUVER INT'L A
1971-04-14,1971,4,14,Spring,1971,13.9,3.9,8.9,0.3,VANCOUVER INT'L A
1971-04-15,1971,4,15,Spring,1971,10.6,4.4,7.5,0,VANCOUVER INT'L A
1971-04-16,1971,4,16,Spring,1971,10.6,0.6,5.6,0,VANCOUVER INT'L A
1971-04-17,1971,4,17,Spring,1971,12.2,0.6,6.4,0,VANCOUVER INT'L A
1971-04-18,1971,4,18,Spring,1971,12.2,2.8,7.5,0,VANCOUVER INT'L A
1971-04-19,1971,4,19,Spring,1971,12.8,6.7,9.8,0,VANCOUVER INT'L A
1971-04-20,1971,4,20,Spring,1971,13.3,7.2,10.3,1.3,VANCOUVER INT'L A
1971-04-21,1971,4,21,Spring,1971,11.7,4.4,8.1,0,VANCOUVER INT'L A
1971-04-22,1971,4,22,Spring,1971,10,3.9,7,6.4,VANCOUVER INT'L A
1971-04-23,1971,4,23,Spring,1971,11.7,3.3,7.5,0,VANCOUVER INT'L A
1971-04-24,1971,4,24,Spring,1971,12.8,7.2,10,0.3,VANCOUVER INT'L A
1971-04-25,1971,4,25,Spring,1971,16.1,5,10.6,0,VANCOUVER INT'L A
1971-04-26,1971,4,26,Spring,1971,21.1,5,13.1,0,VANCOUVER INT'L A
1971-04-27,1971,4,27,Spring,1971,12.2,7.8,10,0,VANCOUVER INT'L A
1971-04-28,1971,4,28,Spring,1971,11.7,6.1,8.9,1.8,VANCOUVER INT'L A
1971-04-29,1971,4,29,Spring,1971,13.3,6.7,10,0.3,VANCOUVER INT'L A
1971-04-30,1971,4,30,Spring,1971,17.2,6.1,11.7,0,VANCOUVER INT'L A
1971-05-01,1971,5,1,Spring,1971,15,9.4,12.2,0.5,VANCOUVER INT'L A
1971-05-02,1971,5,2,Spring,1971,16.1,9.4,12.8,0,VANCOUVER INT'L A
1971-05-03,1971,5,3,Spring,1971,16.7,7.8,12.3,0,VANCOUVER INT'L A
1971-05-04,1971,5,4,Spring,1971,13.9,7.2,10.6,0,VANCOUVER INT'L A
1971-05-05,1971,5,5,Spring,1971,10,6.1,8.1,11.2,VANCOUVER INT'L A
1971-05-06,1971,5,6,Spring,1971,15,3.3,9.2,0,VANCOUVER INT'L A
1971-05-07,1971,5,7,Spring,1971,19.4,6.1,12.8,0,VANCOUVER INT'L A
1971-05-08,1971,5,8,Spring,1971,14.4,8.3,11.4,0,VANCOUVER INT'L A
1971-05-09,1971,5,9,Spring,1971,16.7,7.8,12.3,0,VANCOUVER INT'L A
1971-05-10,1971,5,10,Spring,1971,17.2,6.7,12,0,VANCOUVER INT'L A
1971-05-11,1971,5,11,Spring,1971,21.1,6.1,13.6,0,VANCOUVER INT'L A
1971-05-12,1971,5,12,Spring,1971,16.7,10.6,13.7,1,VANCOUVER INT'L A
1971-05-13,1971,5,13,Spring,1971,12.8,7.8,10.3,3.8,VANCOUVER INT'L A
1971-05-14,1971,5,14,Spring,1971,13.3,7.2,10.3,0,VANCOUVER INT'L A
1971-05-15,1971,5,15,Spring,1971,16.1,7.2,11.7,2.5,VANCOUVER INT'L A
1971-05-16,1971,5,16,Spring,1971,13.9,7.2,10.6,4.6,VANCOUVER INT'L A
1971-05-17,1971,5,17,Spring,1971,13.9,5.6,9.8,0,VANCOUVER INT'L A
1971-05-18,1971,5,18,Spring,1971,13.9,5.6,9.8,1,VANCOUVER INT'L A
1971-05-19,1971,5,19,Spring,1971,12.8,6.7,9.8,12.2,VANCOUVER INT'L A
1971-05-20,1971,5,20,Spring,1971,13.9,6.1,10,0,VANCOUVER INT'L A
1971-05-21,1971,5,21,Spring,1971,15,6.1,10.6,0,VANCOUVER INT'L A
1971-05-22,1971,5,22,Spring,1971,17.2,6.7,12,0,VANCOUVER INT'L A
1971-05-23,1971,5,23,Spring,1971,18.9,7.2,13.1,0,VANCOUVER INT'L A
1971-05-24,1971,5,24,Spring,1971,15.6,9.4,12.5,4.8,VANCOUVER INT'L A
1971-05-25,1971,5,25,Spring,1971,15.6,11.1,13.4,0.8,VANCOUVER INT'L A
1971-05-26,1971,5,26,Spring,1971,18.3,10,14.2,0,VANCOUVER INT'L A
1971-05-27,1971,5,27,Spring,1971,17.8,8.9,13.4,0,VANCOUVER INT'L A
1971-05-28,1971,5,28,Spring,1971,21.7,8.3,15,0,VANCOUVER INT'L A
1971-05-29,1971,5,29,Spring,1971,15,9.4,12.2,0,VANCOUVER INT'L A
1971-05-30,1971,5,30,Spring,1971,15.6,9.4,12.5,0,VANCOUVER INT'L A
1971-05-31,1971,5,31,Spring,1971,16.7,10.6,13.7,0,VANCOUVER INT'L A
1971-06-01,1971,6,1,Summer,1971,14.4,10,12.2,1.5,VANCOUVER INT'L A
1971-06-02,1971,6,2,Summer,1971,15,10.6,12.8,0,VANCOUVER INT'L A
1971-06-03,1971,6,3,Summer,1971,13.9,10,12,1,VANCOUVER INT'L A
1971-06-04,1971,6,4,Summer,1971,14.4,10.6,12.5,0,VANCOUVER INT'L A
1971-06-05,1971,6,5,Summer,1971,15.6,10.6,13.1,0,VANCOUVER INT'L A
1971-06-06,1971,6,6,Summer,1971,18.9,9.4,14.2,6.4,VANCOUVER INT'L A
1971-06-07,1971,6,7,Summer,1971,16.7,9.4,13.1,7.1,VANCOUVER INT'L A
1971-06-08,1971,6,8,Summer,1971,16.7,8.3,12.5,0,VANCOUVER INT'L A
1971-06-09,1971,6,9,Summer,1971,18.9,5.6,12.3,0,VANCOUVER INT'L A
1971-06-10,1971,6,10,Summer,1971,16.7,11.1,13.9,4.1,VANCOUVER INT'L A
1971-06-11,1971,6,11,Summer,1971,17.2,10,13.6,0.3,VANCOUVER INT'L A
1971-06-12,1971,6,12,Summer,1971,17.8,10.6,14.2,0,VANCOUVER INT'L A
1971-06-13,1971,6,13,Summer,1971,16.7,10,13.4,3,VANCOUVER INT'L A
1971-06-14,1971,6,14,Summer,1971,17.8,8.9,13.4,0,VANCOUVER INT'L A
1971-06-15,1971,6,15,Summer,1971,17.8,10,13.9,0,VANCOUVER INT'L A
1971-06-16,1971,6,16,Summer,1971,17.8,9.4,13.6,0,VANCOUVER INT'L A
1971-06-17,1971,6,17,Summer,1971,19.4,10,14.7,0,VANCOUVER INT'L A
1971-06-18,1971,6,18,Summer,1971,16.7,13.3,15,1.3,VANCOUVER INT'L A
1971-06-19,1971,6,19,Summer,1971,20,13.3,16.7,6.6,VANCOUVER INT'L A
1971-06-20,1971,6,20,Summer,1971,18.9,12.8,15.9,1.3,VANCOUVER INT'L A
1971-06-21,1971,6,21,Summer,1971,21.1,12.8,17,0,VANCOUVER INT'L A
1971-06-22,1971,6,22,Summer,1971,18.3,13.3,15.8,3.8,VANCOUVER INT'L A
1971-06-23,1971,6,23,Summer,1971,17.2,12.2,14.7,1.3,VANCOUVER INT'L A
1971-06-24,1971,6,24,Summer,1971,12.8,8.9,10.9,25.1,VANCOUVER INT'L A
1971-06-25,1971,6,25,Summer,1971,15,8.3,11.7,0.5,VANCOUVER INT'L A
1971-06-26,1971,6,26,Summer,1971,16.1,6.1,11.1,0,VANCOUVER INT'L A
1971-06-27,1971,6,27,Summer,1971,13.9,8.9,11.4,1.8,VANCOUVER INT'L A
1971-06-28,1971,6,28,Summer,1971,15,10.6,12.8,0,VANCOUVER INT'L A
1971-06-29,1971,6,29,Summer,1971,18.9,9.4,14.2,0,VANCOUVER INT'L A
1971-06-30,1971,6,30,Summer,1971,18.3,8.9,13.6,0,VANCOUVER INT'L A
1971-07-01,1971,7,1,Summer,1971,17.8,8.3,13.1,0,VANCOUVER INT'L A
1971-07-02,1971,7,2,Summer,1971,17.8,11.1,14.5,0,VANCOUVER INT'L A
1971-07-03,1971,7,3,Summer,1971,18.9,7.8,13.4,0,VANCOUVER INT'L A
1971-07-04,1971,7,4,Summer,1971,17.8,11.7,14.8,0,VANCOUVER INT'L A
1971-07-05,1971,7,5,Summer,1971,16.7,8.9,12.8,23.1,VANCOUVER INT'L A
1971-07-06,1971,7,6,Summer,1971,16.1,8.3,12.2,0,VANCOUVER INT'L A
1971-07-07,1971,7,7,Summer,1971,18.9,7.8,13.4,0,VANCOUVER INT'L A
1971-07-08,1971,7,8,Summer,1971,18.3,12.8,15.6,1.5,VANCOUVER INT'L A
1971-07-09,1971,7,9,Summer,1971,19.4,13.3,16.4,7.1,VANCOUVER INT'L A
1971-07-10,1971,7,10,Summer,1971,16.7,10.6,13.7,0.5,VANCOUVER INT'L A
1971-07-11,1971,7,11,Summer,1971,18.3,11.7,15,1.8,VANCOUVER INT'L A
1971-07-12,1971,7,12,Summer,1971,19.4,8.9,14.2,0,VANCOUVER INT'L A
1971-07-13,1971,7,13,Summer,1971,21.1,10.6,15.9,0,VANCOUVER INT'L A
1971-07-14,1971,7,14,Summer,1971,22.8,10.6,16.7,0,VANCOUVER INT'L A
1971-07-15,1971,7,15,Summer,1971,22.8,11.7,17.3,0,VANCOUVER INT'L A
1971-07-16,1971,7,16,Summer,1971,21.1,12.8,17,0,VANCOUVER INT'L A
1971-07-17,1971,7,17,Summer,1971,23.3,12.8,18.1,0,VANCOUVER INT'L A
1971-07-18,1971,7,18,Summer,1971,25,14.4,19.7,0,VANCOUVER INT'L A
1971-07-19,1971,7,19,Summer,1971,25,15.6,20.3,0,VANCOUVER INT'L A
1971-07-20,1971,7,20,Summer,1971,25.6,15.6,20.6,0,VANCOUVER INT'L A
1971-07-21,1971,7,21,Summer,1971,23.3,14.4,18.9,0,VANCOUVER INT'L A
1971-07-22,1971,7,22,Summer,1971,23.3,11.1,17.2,0,VANCOUVER INT'L A
1971-07-23,1971,7,23,Summer,1971,21.1,11.7,16.4,0,VANCOUVER INT'L A
1971-07-24,1971,7,24,Summer,1971,23.3,13.3,18.3,0,VANCOUVER INT'L A
1971-07-25,1971,7,25,Summer,1971,26.1,13.9,20,0,VANCOUVER INT'L A
1971-07-26,1971,7,26,Summer,1971,28.3,15,21.7,0,VANCOUVER INT'L A
1971-07-27,1971,7,27,Summer,1971,29.4,15.6,22.5,0,VANCOUVER INT'L A
1971-07-28,1971,7,28,Summer,1971,25.6,14.4,20,0,VANCOUVER INT'L A
1971-07-29,1971,7,29,Summer,1971,29.4,16.7,23.1,0,VANCOUVER INT'L A
1971-07-30,1971,7,30,Summer,1971,27.2,16.1,21.7,0,VANCOUVER INT'L A
1971-07-31,1971,7,31,Summer,1971,25.6,15,20.3,0,VANCOUVER INT'L A
